ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
448,65,43,72,92052,4,3.4,3,0,0,0,0,0,0
449,45,23,241,94719,3,6.6,2,0,1,0,0,1,0
450,35,14,80,90700,4,1.8,1,405,0,0,0,0,0
451,65,44,144,92814,2,4.6,1,557,1,0,0,1,0
452,63,39,64,96171,2,2.9,3,0,0,0,0,1,0
453,44,19,37,94323,3,1.4,2,0,0,0,0,0,1
454,24,0,72,91362,2,1.2,1,273,0,0,0,1,1
455,49,28,99,92540,4,2.5,1,0,0,0,0,0,0
456,47,27,49,95856,2,1.7,3,596,0,0,0,1,0
457,29,9,132,93268,2,4.4,2,0,1,1,0,1,0
458,50,28,58,95243,3,2.7,3,0,0,0,0,1,0
459,59,36,42,95034,1,2.1,1,0,0,0,0,0,0
460,27,2,217,94820,3,3.1,1,0,0,0,0,1,1
461,54,29,48,94016,4,0.9,1,0,0,0,0,0,0
462,29,9,57,90823,4,1.5,2,0,0,0,0,1,1
463,55,31,108,91818,1,2.5,1,0,1,0,1,1,0
464,41,20,63,90215,1,1.7,1,525,0,0,0,0,0
465,23,2,43,92697,1,0.5,1,529,0,1,0,1,0
466,65,42,54,91059,4,0.7,1,0,0,0,0,1,0
467,30,10,186,93736,2,8.6,3,0,1,0,0,1,1
468,49,27,101,92490,1,1.5,1,0,0,0,0,1,0
469,30,7,111,95831,3,5.1,2,0,0,0,0,0,0
470,64,43,86,94910,4,2.0,2,280,0,0,0,0,1
471,55,32,94,91397,1,2.2,1,0,0,0,0,1,0
472,58,36,60,92434,1,0.9,2,397,0,1,0,0,0
473,42,18,81,92584,1,0.9,3,0,0,0,0,1,0
474,43,22,23,90193,1,0.6,2,0,0,1,0,0,0
475,50,30,122,94505,1,5.6,2,0,1,0,0,0,1
476,57,34,60,90444,1,3.0,3,0,0,0,0,0,0
477,60,39,39,95083,3,0.5,3,0,0,1,0,0,0
478,23,0,83,92855,1,0.9,3,0,0,0,0,0,0
479,52,32,68,92817,3,1.1,1,381,0,0,0,0,0
480,27,4,120,90178,2,5.2,2,337,1,1,0,0,0
481,35,10,73,93893,3,1.4,2,0,0,0,0,0,0
482,59,39,54,94685,3,1.1,1,66,0,0,0,1,0
483,34,13,74,92560,3,3.6,2,0,0,1,0,0,0
484,58,33,152,91519,4,7.3,3,0,1,1,0,0,0
485,43,20,122,96191,1,4.8,1,0,0,0,0,0,0
486,33,12,101,93020,3,1.7,3,0,0,0,0,0,0
487,37,16,125,94092,2,3.3,3,0,1,0,0,1,1
488,46,22,105,94912,3,2.1,1,0,0,0,0,1,0
489,56,31,46,93652,1,1.8,1,0,0,1,0,1,0
490,49,27,112,93425,2,4.9,3,467,1,0,0,1,1
491,64,42,133,94246,4,2.1,1,0,0,0,0,0,0
492,61,37,137,95474,4,6.7,3,0,1,0,0,1,0
493,56,35,41,94245,2,1.2,1,227,0,0,0,1,0
494,49,28,57,95251,1,2.5,1,0,0,0,0,1,1
495,35,11,53,91741,3,0.6,1,0,0,0,0,0,1
496,41,20,64,91074,2,1.6,1,123,0,0,0,1,1
497,28,4,95,90626,2,1.0,3,0,0,0,0,1,0
498,39,17,82,90139,1,3.4,1,74,0,0,0,1,0
499,63,38,82,92762,2,1.1,1,0,0,1,0,1,0
500,41,21,35,95358,1,0.9,2,0,0,0,0,0,0
501,28,3,56,90405,1,2.5,3,0,0,0,0,0,0
502,51,30,142,94065,3,6.0,1,0,0,1,0,1,0
503,65,45,132,94960,4,5.0,3,0,1,0,0,0,0
504,61,37,73,95697,1,2.9,1,478,0,0,0,0,0
505,35,12,112,95024,1,4.3,3,0,1,1,0,1,0
506,42,17,91,90515,1,3.4,3,0,0,0,0,1,0
507,46,26,118,90936,3,3.0,3,0,1,0,0,1,0
508,33,13,115,96119,4,1.3,2,0,0,0,0,1,0
509,34,11,76,90582,2,2.2,3,345,0,0,1,1,0
510,33,8,101,96103,1,1.2,1,561,0,0,0,0,0
511,66,44,94,95848,1,2.8,3,408,0,0,0,1,0
512,55,31,77,91662,3,2.3,3,0,0,0,0,0,0
513,59,34,68,95003,2,1.2,1,0,0,1,0,1,0
514,58,33,172,90363,2,7.6,3,0,1,0,0,1,0
515,65,42,77,90790,1,3.1,3,0,0,0,0,0,0
516,27,3,108,92306,4,3.7,3,315,1,0,0,0,0
517,61,38,165,91413,2,8.3,1,0,1,0,0,0,0
518,25,1,101,92692,3,2.3,3,103,1,0,0,1,0
519,43,20,99,91677,3,2.1,1,202,1,0,0,1,0
520,49,26,77,91667,1,1.4,3,0,0,0,0,1,1
521,38,16,95,92202,1,3.2,1,99,0,0,0,1,1
522,29,6,65,90335,4,1.2,2,466,1,0,0,1,0
523,31,7,258,94293,4,12.3,1,0,1,0,0,0,0
524,59,34,35,95374,2,0.8,3,0,0,0,0,1,1
525,37,14,71,92481,1,2.2,1,0,0,0,0,0,0
526,36,16,102,91310,2,3.4,3,307,0,0,0,0,1
527,63,40,99,95595,4,2.3,3,413,0,0,0,1,1
528,29,8,65,95413,3,2.7,1,320,0,0,0,1,0
529,63,43,29,92861,1,1.2,3,64,0,0,0,0,0
530,63,43,39,91603,3,1.7,2,0,0,0,0,1,1
531,49,26,85,94638,1,3.1,2,118,0,0,0,1,0
532,30,5,24,95269,2,0.7,1,0,0,0,0,1,0
533,29,6,106,90199,2,3.1,1,451,0,0,0,1,0
534,35,13,138,91753,2,5.7,1,0,1,0,0,1,0
535,48,28,115,95347,3,3.0,2,214,0,0,0,1,0
536,29,5,127,90624,1,3.7,2,595,1,0,0,1,0
537,43,23,25,91532,4,0.4,2,571,0,1,0,0,1
538,28,3,67,95100,3,2.6,3,0,0,0,0,0,0
539,46,22,44,95051,2,0.6,1,0,0,0,0,1,1
540,23,0,31,91720,4,1.6,3,0,0,0,1,1,0
541,54,33,59,95387,2,1.0,3,392,0,1,0,1,0
542,25,5,163,91914,2,4.3,3,0,1,0,0,1,0
543,31,10,187,91284,1,3.8,2,0,1,0,0,1,0
544,30,6,47,92528,4,1.1,1,0,0,0,1,0,0
545,59,38,80,93690,4,1.9,3,0,1,0,1,1,1
546,25,0,94,93756,1,3.9,3,0,1,0,0,0,0
547,41,21,67,91614,4,1.2,3,0,0,0,0,1,0
548,49,29,143,93944,4,3.1,1,0,0,0,0,1,0
549,45,24,60,90109,2,0.9,2,0,0,0,0,0,0
550,52,28,55,90469,4,1.3,1,531,0,0,0,0,0
551,58,35,48,91545,3,2.4,2,501,0,0,0,1,0
552,40,18,67,95909,3,1.8,3,124,0,0,0,1,0
553,59,36,16,94363,1,0.7,1,0,0,0,0,1,0
554,36,13,68,90322,1,2.0,1,0,1,0,0,0,0
555,66,43,82,90432,3,2.4,1,0,0,0,0,1,1
556,45,22,85,95182,2,3.9,1,0,0,0,0,1,1
557,55,35,42,93134,4,0.5,1,0,0,0,0,1,0
558,61,40,84,94435,1,4.0,1,0,1,0,0,0,0
559,57,34,83,91923,4,2.6,1,390,0,0,0,1,0
560,60,40,84,91794,3,2.1,2,277,1,0,0,1,1
561,46,24,117,90981,4,5.8,3,0,1,0,0,0,0
562,24,4,42,93702,4,1.0,1,0,0,0,0,0,0
563,44,20,67,93552,4,3.5,1,0,0,0,0,0,0
564,30,10,28,93407,2,1.4,3,0,0,0,0,1,0
565,62,42,111,95785,3,2.4,1,143,0,0,0,1,0
566,33,10,45,94135,1,1.1,1,0,0,0,0,0,0
567,33,12,126,95781,2,5.7,2,0,1,0,0,0,1
568,33,11,128,94573,2,2.4,3,0,1,0,1,1,0
569,51,30,71,90814,2,3.0,1,0,1,0,0,1,0
570,48,27,69,93192,3,1.1,3,553,1,0,0,0,1
571,64,40,34,96025,1,0.6,1,0,0,0,0,1,0
572,41,17,78,94440,3,2.5,1,421,1,1,0,0,0
573,35,14,116,90722,2,4.9,1,0,1,1,0,1,0
574,25,1,90,91228,1,3.8,3,0,1,0,0,0,1
575,23,0,152,90478,3,5.5,2,0,0,0,0,1,0
576,39,16,63,94293,4,1.4,2,0,1,0,0,1,0
577,63,40,63,92711,3,1.8,3,289,0,0,0,0,1
578,46,21,47,92652,1,1.0,2,0,0,1,0,0,1
579,62,40,205,96052,3,4.5,1,0,1,0,0,1,1
580,27,5,33,95834,3,0.8,3,0,0,0,0,1,0
581,27,4,112,90587,3,4.0,1,294,1,0,0,1,1
582,59,34,117,95304,2,2.2,2,0,1,0,0,0,0
583,27,3,115,95798,1,1.4,3,0,1,0,0,1,0
584,25,5,49,90008,1,2.0,2,411,0,0,1,1,0
585,40,18,37,95666,2,0.4,1,0,0,0,0,1,1
586,63,39,71,94715,3,3.7,2,0,0,0,0,0,0
587,53,32,103,91751,3,2.6,1,213,0,0,0,1,0
588,27,2,55,93735,3,0.6,1,0,0,0,1,0,0
589,59,35,66,90260,2,3.2,2,0,0,0,0,0,0
590,60,35,56,94428,2,2.0,1,500,0,0,0,0,0
591,58,38,81,92136,1,3.7,1,305,1,0,0,1,0
592,62,39,78,91601,4,2.3,2,0,0,0,1,1,0
593,33,10,167,94919,2,4.2,1,0,1,0,0,0,0
594,66,43,105,94952,3,4.0,1,561,0,0,0,1,1
595,37,12,38,92201,2,1.0,3,0,0,0,0,0,0
596,58,36,39,90872,2,1.3,1,0,0,0,0,1,0
597,48,25,113,94589,1,2.5,1,0,0,0,0,0,0
598,57,33,78,95572,4,1.9,3,0,0,0,0,0,1
599,50,26,199,95431,1,2.7,1,194,1,0,0,0,0
600,51,27,198,92693,4,8.7,3,290,1,0,0,0,1
601,50,28,47,93216,1,1.2,2,0,0,0,0,1,0
602,57,32,91,90659,1,4.8,2,0,1,0,0,1,1
603,55,35,40,92027,4,0.9,1,0,0,0,0,1,0
604,28,6,112,94344,4,3.4,1,0,1,0,0,0,0
605,59,36,179,94744,4,4.2,3,0,1,0,1,1,1
606,46,26,84,92398,4,3.4,1,0,1,0,0,1,0
607,37,15,62,95713,2,2.8,3,203,0,0,0,1,0
608,45,22,95,91577,1,3.0,3,0,0,1,0,0,0
609,65,42,124,94349,3,3.2,3,0,1,0,0,0,0
610,60,40,124,94148,3,5.2,1,0,0,0,0,0,0
611,59,38,62,93687,3,1.1,3,0,0,0,1,1,0
612,43,22,54,92067,1,1.9,3,0,0,0,0,0,0
613,57,34,88,94402,1,3.7,1,159,0,1,0,1,0
614,39,18,65,91345,3,1.4,3,241,0,0,1,0,0
615,53,30,143,95141,4,5.5,1,386,1,0,0,0,0
616,51,27,64,93737,4,2.7,3,0,0,0,0,1,1
617,33,9,81,92545,3,1.2,1,0,0,0,0,1,0
618,34,13,94,92172,2,2.3,1,0,0,0,0,1,1
619,25,0,34,90777,2,0.9,2,0,0,0,0,1,0
620,29,9,57,90327,3,2.5,1,0,0,0,0,1,1
621,42,22,194,91943,3,6.7,1,0,1,0,0,1,1
622,44,24,121,91406,1,3.6,1,0,0,0,0,1,1
623,30,9,64,94260,2,1.5,3,171,1,0,0,1,0
624,41,16,112,92795,3,1.1,1,0,0,0,0,1,0
625,49,28,142,90952,4,1.5,2,460,0,0,0,0,0
626,33,9,69,93561,4,1.4,2,117,0,0,0,0,0
627,37,15,118,93937,4,1.8,2,0,1,1,0,1,0
628,39,19,109,93016,1,1.7,1,0,0,0,0,0,0
629,45,23,40,94049,2,1.4,1,0,0,0,0,0,1
630,39,19,69,95696,3,2.5,3,0,0,0,0,1,0
631,55,33,169,93706,4,2.0,3,482,0,0,0,0,0
632,37,14,191,92118,2,6.8,3,482,1,0,0,0,0
633,42,19,122,93884,4,2.0,3,0,1,0,0,0,1
634,39,18,56,95377,3,1.5,3,0,0,0,0,1,0
635,31,7,21,93975,3,1.1,3,0,0,0,0,1,0
636,53,30,52,92967,3,1.7,2,0,0,0,0,1,0
637,33,12,37,90716,4,0.4,3,0,0,0,0,0,0
638,36,14,176,94224,3,4.4,1,148,1,0,0,0,0
639,57,37,27,94857,3,1.1,1,0,0,0,0,1,0
640,64,39,41,93349,2,0.8,2,0,0,0,0,1,0
641,52,28,87,93915,2,4.5,2,0,0,0,0,1,0
642,63,42,78,90674,3,2.2,2,0,0,0,0,0,0
643,60,36,165,95995,4,1.8,2,0,1,0,0,1,0
644,44,20,106,92619,3,3.5,2,0,1,0,0,1,0
645,56,33,72,95473,4,2.8,3,0,0,1,0,1,1
646,37,17,145,94186,3,4.3,1,448,1,0,0,1,0
647,43,18,63,94466,2,3.2,1,0,0,0,0,0,0
648,46,21,172,91711,3,8.4,3,0,1,0,0,1,1
649,65,40,48,91628,3,0.8,2,0,0,0,0,1,0
650,60,35,15,92047,4,0.2,3,0,0,0,0,0,0
651,44,19,76,91670,2,1.8,1,0,0,0,1,1,0
652,51,27,23,94347,1,0.8,1,0,0,0,0,1,1
653,31,11,125,90950,1,4.5,3,97,0,0,0,0,0
654,58,36,84,94548,1,1.8,1,0,0,0,0,0,0
655,47,26,172,90912,3,8.8,2,560,1,0,0,1,0
656,46,25,68,93324,4,1.6,1,0,0,1,0,0,1
657,56,32,34,91814,3,1.5,2,0,0,0,0,1,0
658,50,26,99,94565,1,4.6,3,123,1,0,0,0,0
659,26,3,58,91777,2,0.8,1,0,0,0,0,0,1
660,35,11,116,95220,4,2.3,1,0,0,0,0,1,0
661,30,10,49,95423,1,0.9,3,0,0,0,0,0,0
662,55,34,156,93154,3,7.8,1,0,1,0,0,1,0
663,24,0,81,90145,2,2.0,1,0,0,0,0,1,0
664,31,9,72,94312,4,3.3,2,0,0,0,1,1,0
665,49,26,150,94235,3,4.6,2,532,1,1,0,0,0
666,53,31,126,90076,3,3.8,2,0,0,0,0,1,0
667,45,24,52,93491,3,2.6,1,0,0,0,0,0,1
668,60,36,124,90181,4,3.6,1,0,0,0,1,1,0
669,63,39,111,91533,3,4.7,1,0,0,0,0,1,0
670,28,4,74,93736,3,2.1,3,424,0,0,1,0,0
671,64,42,119,92874,4,1.7,1,0,0,0,0,1,0
672,50,27,156,93941,3,1.9,3,0,1,0,0,0,1
673,50,25,76,92577,3,1.4,1,0,1,0,0,0,0
674,27,4,76,91821,2,3.1,1,444,0,0,0,0,0
675,50,28,73,90431,2,1.9,3,0,0,0,0,1,0
676,54,33,51,93829,1,1.5,1,0,0,0,0,1,1
677,48,25,75,93359,3,1.1,2,0,0,0,0,1,0
678,26,4,71,90630,2,2.6,3,0,0,0,0,0,1
679,46,23,68,90715,4,3.0,3,0,0,0,0,1,0
680,64,44,68,94770,4,2.5,2,0,0,0,0,0,0
681,54,33,41,95125,4,2.2,3,177,0,0,0,0,0
682,29,5,133,92189,2,1.4,1,0,1,0,1,0,1
683,65,43,57,96070,3,0.6,3,0,0,0,0,0,0
684,65,43,160,93542,4,5.1,1,592,1,0,0,0,1
685,30,7,46,93393,3,1.0,1,0,0,0,0,1,1
686,58,36,180,96071,3,7.2,2,583,1,0,0,0,0
687,40,16,64,93809,2,2.8,1,0,0,1,0,1,0
688,49,28,125,93202,2,1.8,3,0,0,0,0,0,0
689,42,18,84,90767,3,4.2,1,0,0,0,0,1,0
690,57,36,38,93265,4,0.4,1,503,0,0,0,0,0
691,66,44,39,92029,1,1.6,2,242,0,0,0,1,0
692,57,34,54,90639,1,1.4,2,0,0,0,0,0,0
693,63,38,62,93306,1,2.4,3,0,0,1,0,1,0
694,64,43,77,90274,3,1.1,1,340,0,0,0,0,1
695,26,3,94,95752,2,4.8,1,0,1,1,0,1,1
696,34,14,71,95720,2,3.6,1,0,0,0,0,1,1
697,54,34,91,94487,4,3.0,2,0,0,0,0,0,0
698,48,24,99,95372,1,3.2,1,413,0,0,0,0,0
699,25,1,70,95123,1,2.6,3,127,0,0,0,1,0
700,27,5,110,95024,1,3.9,1,0,1,0,0,1,1
701,45,22,123,90777,2,4.1,3,0,1,0,0,0,0
702,50,28,100,96164,3,3.6,2,0,0,0,0,1,1
703,30,9,103,91457,1,4.9,2,244,1,0,0,1,0
704,30,8,87,90600,1,3.2,1,0,0,0,0,0,0
705,28,7,139,95443,1,2.6,1,0,1,0,1,1,0
706,47,23,78,94747,4,3.9,1,196,0,0,0,0,0
707,23,1,55,93715,1,1.1,2,0,0,0,0,1,0
708,48,27,79,90693,3,1.4,2,0,0,0,0,0,0
709,43,20,38,91974,3,2.0,1,0,0,0,0,1,0
710,43,19,36,93935,1,0.7,1,0,0,0,0,1,1
711,52,31,123,94362,3,1.8,3,0,0,0,0,0,1
712,45,20,162,94451,2,5.6,1,0,0,0,0,0,0
713,55,33,65,91546,3,3.0,1,495,0,0,0,0,1
714,56,33,124,94299,1,1.6,1,0,0,0,0,0,0
715,63,38,28,90687,3,0.9,1,314,0,1,0,1,1
716,58,36,26,91642,4,0.3,2,384,0,0,0,0,0
717,45,24,141,90108,1,4.0,2,0,1,0,0,1,0
718,44,20,101,95476,3,2.5,2,0,0,0,0,1,1
719,33,13,78,92280,3,1.2,2,0,0,0,0,1,1
720,49,27,175,93509,1,8.8,1,70,1,0,0,1,0
721,29,4,72,90062,3,2.7,1,515,1,0,0,1,1
722,63,41,44,95663,3,2.0,3,290,0,0,0,1,1
723,60,36,33,92476,2,1.6,1,596,0,0,0,0,1
724,28,5,79,92756,2,4.0,1,536,0,0,0,0,0
725,57,36,87,92221,3,3.7,2,0,0,0,0,1,0
726,28,7,70,92126,3,1.6,3,56,0,0,0,1,0
727,54,31,125,91902,4,5.7,1,0,1,0,0,1,0
728,26,6,152,95571,1,4.9,3,209,0,0,0,0,0
729,44,22,65,90491,4,1.4,1,0,0,1,0,1,0
730,51,29,28,95057,1,0.7,3,244,0,0,0,0,0
731,55,30,91,91582,3,2.1,1,575,0,1,0,1,0
732,41,21,140,90533,2,4.2,3,0,0,0,0,0,0
733,63,38,65,95409,1,2.9,1,0,0,1,0,0,1
734,57,35,103,92719,3,3.2,3,0,1,0,0,1,0
735,32,9,42,95605,3,0.9,2,0,0,0,0,0,0
736,52,29,90,90469,3,1.2,3,0,0,0,1,1,1
737,55,34,104,90448,2,4.9,3,0,1,0,0,1,1
738,37,12,92,95395,2,2.6,2,169,0,0,0,1,1
739,55,34,200,91570,3,5.8,1,290,1,0,0,1,1
740,62,42,161,92965,1,6.9,1,0,1,0,0,0,1
741,58,34,113,91017,4,5.3,3,0,0,0,0,1,0
742,56,33,133,91621,3,4.3,3,155,1,0,0,0,0
743,50,25,90,93579,4,3.4,1,0,0,1,0,0,1
744,34,12,76,90435,1,1.5,1,0,0,0,0,0,0
745,57,37,62,94778,3,3.1,1,0,0,0,0,1,0
746,39,19,41,91816,3,1.4,1,139,0,0,0,1,0
747,46,24,164,95641,4,6.8,1,0,1,0,0,0,0
748,36,15,204,92261,2,3.0,3,0,1,0,0,1,0
749,36,11,80,94474,4,3.0,1,0,0,0,0,0,1
750,29,9,81,96016,1,2.1,3,0,0,0,0,1,1
751,65,40,107,94055,4,3.2,3,0,0,0,0,1,0
752,29,8,72,96138,3,2.8,1,216,0,0,0,0,0
753,26,6,44,94438,4,2.0,2,592,0,0,0,0,1
754,64,43,37,92869,1,0.9,2,0,0,0,0,1,0
755,47,27,200,96098,2,9.6,1,0,1,0,0,0,0
756,42,20,30,95665,3,0.6,3,0,0,1,0,1,0
757,55,34,93,95780,3,3.2,2,0,0,0,0,1,0
758,39,16,32,94952,1,0.5,1,0,0,0,0,1,1
759,28,5,74,90605,3,1.7,3,0,0,1,0,0,1
760,55,35,65,94770,2,3.2,1,0,0,0,0,0,1
761,30,10,35,91413,1,0.4,1,115,0,0,0,0,1
762,47,27,109,91666,3,5.4,3,0,1,0,0,1,0
763,64,43,43,94830,3,1.0,1,254,0,0,0,0,0
764,64,44,33,94603,1,1.3,1,0,0,0,0,1,0
765,38,17,115,90462,4,1.6,1,0,0,0,0,1,0
766,57,34,65,96144,3,2.5,1,0,0,1,1,0,0
767,49,28,52,94267,2,2.6,2,239,0,0,0,1,1
768,44,23,119,95207,4,4.1,2,0,0,0,0,1,0
769,29,7,42,95603,4,1.1,1,248,0,0,0,0,0
770,39,16,28,93361,4,1.2,2,0,0,0,0,0,0
771,51,30,147,92063,4,6.0,1,0,1,0,0,1,0
772,66,45,185,90005,1,2.8,1,0,1,1,1,0,0
773,23,1,73,94465,1,2.8,3,84,1,0,1,0,1
774,54,34,14,92335,1,0.5,3,0,0,0,0,1,1
775,60,38,73,92603,4,3.1,3,180,0,0,0,0,0
776,64,39,122,94055,2,2.9,1,0,0,0,0,1,0
777,41,19,139,92578,2,3.8,2,0,1,0,0,1,1
778,28,8,44,90858,4,2.3,3,227,0,0,0,1,1
779,34,10,67,95396,1,2.3,3,0,0,0,0,1,0
780,60,40,90,92515,2,2.9,3,326,0,0,0,0,0
781,61,40,119,94462,2,6.3,2,0,1,0,0,1,0
782,51,31,112,94403,2,2.2,1,0,0,0,0,1,0
783,28,3,103,91545,3,2.8,1,0,1,0,0,1,1
784,28,3,139,95526,3,6.0,1,0,1,0,0,0,1
785,44,21,76,96130,2,3.1,1,0,0,1,0,1,0
786,48,25,165,94348,1,8.6,1,0,1,0,0,1,1
787,24,1,58,95270,3,2.2,2,0,0,0,0,0,0
788,53,30,113,93785,3,2.7,2,301,1,0,0,1,1
789,46,23,62,91911,3,1.7,2,0,0,0,0,0,0
790,23,0,74,91400,2,1.0,2,0,0,0,0,1,0
791,27,3,80,95845,4,4.0,1,201,1,0,0,1,1
792,42,22,60,94160,3,0.9,2,0,0,0,0,1,0
793,54,32,142,93007,4,4.8,3,330,1,0,0,0,0
794,59,34,64,95198,3,1.8,2,0,0,1,0,0,1
795,41,19,78,93481,2,1.2,3,593,0,0,0,1,1
796,35,14,106,92714,2,2.4,1,0,0,0,0,0,0
797,65,40,246,90370,3,9.2,2,433,1,0,0,0,0
798,43,20,108,95512,3,1.2,2,227,0,0,0,1,1
799,36,13,82,90440,3,4.3,2,0,1,0,0,1,0
800,42,20,26,92100,3,1.3,3,0,0,0,0,1,0
801,23,3,73,93734,2,1.0,2,0,0,1,0,1,0
802,36,14,55,93922,1,2.6,3,0,0,0,0,0,0
803,45,23,66,94024,2,1.6,3,0,0,0,0,0,0
804,63,38,62,95215,4,0.8,3,0,0,0,0,0,1
805,55,34,106,93171,3,2.5,1,431,1,0,0,0,1
806,57,37,72,95504,4,3.2,1,0,0,0,0,0,0
807,46,24,48,93614,3,1.9,3,0,1,0,1,0,0
808,27,2,125,92903,4,2.5,3,153,0,0,0,0,0
809,40,18,39,92391,1,1.6,3,445,0,0,0,0,0
810,66,44,80,92856,3,3.3,1,272,0,0,0,0,1
811,24,0,73,92941,1,3.1,3,0,0,0,0,0,0
812,61,38,95,95861,1,3.2,3,0,1,0,0,1,0
813,53,32,140,91029,1,6.4,3,0,1,0,0,1,0
814,35,10,267,92891,2,10.1,2,0,1,0,0,0,0
815,57,34,82,90772,1,1.3,1,0,0,0,0,1,0
816,59,39,54,90020,2,2.4,2,0,0,0,0,1,0
817,24,2,52,92818,1,1.2,2,0,0,1,0,1,1
818,27,2,51,93005,1,2.1,1,0,0,0,0,1,0
819,52,30,93,91817,2,3.7,1,251,0,0,0,1,0
820,66,43,23,93746,2,0.6,3,444,0,0,0,1,0
821,24,1,38,90100,2,0.6,1,0,0,0,0,0,0
822,52,28,93,94611,2,3.7,2,0,0,0,0,0,1
823,29,4,128,92582,2,6.0,2,127,1,0,0,1,0
824,51,31,129,90490,1,6.0,3,0,1,0,0,1,0
825,50,27,84,95764,2,3.1,2,0,0,0,0,1,1
826,26,3,120,93566,4,2.4,1,0,0,0,1,1,0
827,52,32,141,92926,1,3.3,1,0,0,0,0,0,0
828,62,38,63,93788,1,2.7,1,0,0,0,0,0,1
829,60,40,134,93417,4,3.7,1,0,0,0,0,1,1
830,24,2,31,94214,3,1.3,3,0,0,0,0,1,0
831,33,12,37,94506,2,0.9,1,0,0,0,0,0,1
832,33,13,66,91688,4,0.7,1,186,0,0,0,0,1
833,42,18,29,94003,2,1.0,3,0,0,0,0,0,0
834,29,8,106,94753,3,3.8,1,0,1,0,0,1,1
835,60,39,58,90860,3,2.2,1,0,1,0,1,1,1
836,57,32,73,94894,1,1.6,2,0,0,1,1,1,0
837,58,33,75,92154,4,3.4,1,56,0,0,0,1,0
838,31,11,65,90850,3,2.0,1,0,0,0,0,0,1
839,23,2,51,94403,1,2.2,3,0,0,0,0,1,1
840,63,39,104,94787,4,3.8,3,470,0,0,0,0,1
841,35,11,58,93440,3,1.6,3,0,0,0,0,0,0
842,51,26,74,93821,4,2.9,2,0,0,0,0,0,0
843,63,40,95,92809,4,3.3,1,0,1,0,0,0,1
844,24,4,141,92706,2,4.5,3,0,1,0,0,1,0
845,23,0,135,92022,4,5.1,2,0,1,0,0,0,0
846,23,3,61,94830,1,0.8,1,0,0,0,0,0,0
847,29,9,50,93033,2,2.5,1,0,0,0,0,1,0
848,25,1,156,90790,3,3.8,2,0,1,0,0,1,0
849,59,36,58,91494,3,1.1,1,0,0,0,0,1,0
850,49,29,102,92215,1,4.4,1,0,0,0,0,1,1
851,66,45,28,94623,1,0.6,1,341,0,0,1,0,1
852,58,35,23,95535,4,1.2,2,0,0,0,0,1,1
853,65,44,82,91031,4,2.3,1,0,0,0,0,1,0
854,33,9,69,90887,3,1.6,2,0,0,0,0,0,0
855,35,13,115,93224,3,1.5,1,0,0,0,0,0,1
856,60,37,52,95752,4,0.6,2,111,0,0,0,1,1
857,33,11,92,91790,1,1.3,1,0,0,0,0,0,0
858,25,3,112,93901,4,1.1,1,0,0,0,0,0,0
859,52,30,53,94479,1,1.3,2,0,0,0,0,1,0
860,58,34,66,90041,3,1.5,2,0,0,1,0,1,0
861,65,42,41,92260,2,1.2,1,0,0,0,0,1,0
862,63,40,118,90964,4,2.4,2,0,0,0,0,0,1
863,28,5,104,96128,1,1.3,3,0,0,0,0,0,0
864,56,35,109,90323,3,1.4,1,0,0,0,0,1,0
865,60,35,69,90812,1,1.2,2,0,0,0,0,0,0
866,53,30,104,94787,1,2.5,2,0,0,0,0,1,1
867,59,35,16,90984,2,0.3,3,0,0,0,1,0,0
868,59,34,72,91576,4,1.9,2,0,0,0,0,1,0
869,42,17,170,93437,2,8.5,3,64,1,0,0,1,0
870,24,0,78,93532,3,1.7,2,0,0,0,0,0,0
871,43,19,131,96186,3,2.3,2,0,0,0,0,0,1
872,31,9,69,95274,4,2.7,1,348,0,0,0,1,0
873,28,4,151,95193,2,4.7,2,257,0,0,0,0,1
874,28,7,50,95593,1,0.6,1,0,0,0,0,1,0
875,53,29,98,93459,4,4.3,1,0,1,0,0,0,0
876,45,25,55,95213,2,2.3,1,0,0,0,0,1,0
877,46,21,89,94386,1,4.7,2,0,1,0,0,1,0
878,55,34,58,93117,4,2.9,3,0,0,0,0,1,0
879,47,24,78,95810,4,2.8,3,490,1,0,0,1,0
880,50,30,62,90884,1,2.5,1,0,0,0,0,1,1
881,26,6,110,92378,4,3.1,3,0,0,0,0,1,0
882,60,35,100,92154,3,4.9,3,0,1,0,0,0,0
883,42,17,54,93366,2,1.8,3,0,0,0,0,1,0
884,29,8,53,92076,3,1.3,3,0,0,0,0,0,1
885,58,38,47,92630,1,0.5,1,365,0,0,0,1,0
886,55,31,43,96141,1,1.5,3,223,0,1,0,0,1
887,25,0,114,94658,1,3.7,2,0,0,0,0,0,1
888,31,10,46,95002,1,2.1,3,312,0,0,0,0,0
889,23,0,93,92181,3,1.7,1,0,0,0,0,1,0
890,34,13,60,91999,4,2.7,1,421,0,0,0,0,0
891,27,3,129,93192,2,1.4,1,0,0,0,0,0,1
892,54,32,192,92558,1,6.8,2,348,1,0,0,0,0
893,45,25,14,94038,2,0.4,1,0,0,0,0,1,0
894,66,45,49,91684,3,1.2,3,52,0,0,0,0,0
895,55,32,59,90876,4,1.7,1,0,0,1,0,0,0
896,49,25,70,92501,3,1.4,1,0,0,0,0,0,0
